key,displayName,category,region,region_name,type,cargo_needed,experience,money,descriptionText,Source
US_02_01_PIPELINE_OBJ,Pipeline Construction,_CONTRACTS,US_02,Alaska,cargoDelivery,2× Service Spare Parts,180,1400,"We've got an urgent contract for you. Local fuel company is building a pipeline and they just hired us as a subcontractor. Deliver everything they need, fast.",CONTRACTS
US_02_01_CANT_GO_TO_WASTE_TSK,Can't Go To Waste,_TASKS,US_02,Alaska,truckDelivery,,350,2250,"Hey, name's Mitch. People round here say a lot of good things about you. I need your services. A local fella named Noah left town with his family a few months back and they abandoned their truck. Can you get it to me?",TASKS
US_02_01_OILTANK_DELIVERY_TSK,Oil Tank Delivery,_TASKS,US_02,Alaska,truckDelivery,,300,2100,"So, we've got a gas station that needs gas. Big surprise there. I need you to get a tank of oil over there. Deadline was, of course, the day before yesterday, so get on with it!",TASKS
US_02_01_STUCK_SCOUT_TSK,Stuck In The Mountains,_TASKS,US_02,Alaska,truckDelivery,,240,1650,We've got an emergency. A group of scientists went into the mountains on an expedition and they must have gotten trapped after the storm. There's a reward for anyone that can find and return them safely.,TASKS
US_02_01_SERVICE_RETURN_TSK,Lost Service Trailer,_TASKS,US_02,Alaska,truckDelivery,,210,1500,Our factory has lost a trailer. This is real bad news. The cargo has the potential to cause some pretty nasty damage to the environment so we need it found and retrieved ASAP. Can you do it?,TASKS
US_02_01_HUMMER_TSK,Drowned Hummer,_TASKS,US_02,Alaska,truckDelivery,,180,1500,"Mark Pearson, the owner of a local factory, has gone and lost his car... again. His Hummer fell down from a bridge due to... driver error. See if you can find the car and take it to a nearby parking lot.",TASKS
US_02_01_LOST_OILTANK_TSK,Lost Oil Tank,_TASKS,US_02,Alaska,truckDelivery,,150,1000,Local radio tower was due a shipment of fuel to keep it running. Seems the oil tank ran into trouble and is now lost. Can you find it and get it to the Radio Tower? Lord knows they need it.,TASKS
US_02_01_ABANDONED_SUPPLIES_TSK,Abandoned Supplies,_TASKS,US_02,Alaska,truckDelivery,,150,950,We run a Polar Base facility near here. We've been struggling to get shipments in lately because of the weather. We had to ditch a shipment just to make it through. We need a subcontractor that can handle the conditions.,TASKS
US_02_01_BAGS_ON_ICE_TSK,Bags On Ice,_TASKS,US_02,Alaska,cargoDelivery,4× Bags,480,3100,"Today is not my day. First I get attacked by a bear while I was crossing the river, and then, when I escape, I realize I've lost all my cargo! They must be in the river. Can you go get them for me?",TASKS
US_02_01_CONTAINERS_IN_RIVER_TSK,Containers In The River,_TASKS,US_02,Alaska,cargoDelivery,2× Container Small,350,2600,Name's Pete. I work for a transport company called Alaskan Transit. We've had an unfortunate accident that's resulted in containers of tools stuck in the river. Can you locate them and get them to the base?,TASKS
US_02_01_LOST_TUBE_TSK,Lost Tube,_TASKS,US_02,Alaska,cargoDelivery,1× Pipe Large,360,1950,"Hello. Name's Robert. A big, fancy new pipeline is being built in the area. One of the subcontractors operating logistics has lost a section of pipe. We need a driver that can help with the recovery.",TASKS
US_02_01_ROCK_TSK,Rock Obstacle,_TASKS,US_02,Alaska,cargoDelivery,1× Metal Planks,180,1750,"Looks like we've got another rockslide on our hands. Time for you to suit up and save the day, buddy. A shipment of cargo needs delivering to the site of the rockslide to help with clean-up.",TASKS
US_02_01_FIX_A_BRIDGE_TSK,Bridge Repair,_TASKS,US_02,Alaska,cargoDelivery,1× Metal Planks,180,1650,Local authorities need a driver. They've got a metal bridge that needs some serious renovations. You'll need to haul the necessary supplies out there so work can begin. Pay looks good.,TASKS
US_02_01_ROCK_FALL_TSK,Rocks Fall,_TASKS,US_02,Alaska,cargoDelivery,2× Wooden Planks,200,1300,"The local authorities are looking for folks willing to volunteer to help with a nasty rockslide. The job is well paid. The request is urgent, so get to it!",TASKS
US_02_01_STONE_FALL_TSK,Stone Fall,_TASKS,US_02,Alaska,cargoDelivery,1× Metal Planks,200,1300,We're having a season of rockslides! Another one has stirred things up and needs dealing with right away. Can you roll up your sleeves and lend a hand getting it cleared up?,TASKS
US_02_01_POWERLINE_CHECK_TSK,Powerlines Check,_TASKS,US_02,Alaska,exploration,,130,2150,Local authorities just sent out a request for volunteers to take care of some downed powerlines. Sounds pretty serious. They'll cover the cost and make it worth your while.,TASKS
US_02_01_TRAILER_PARK_TSK,Trailer Park,_TASKS,US_02,Alaska,exploration,,60,950,"Well hi there! Any chance of a ride? Need to get to a trailer park to handle some, uh... business, but I can't remember where it is. I have a general idea of the location but nothing concrete. What do you say?",TASKS
US_02_01_RADIOSTATION_TSK,Find Radio Station,_TASKS,US_02,Alaska,exploration,,50,900,Your skills come highly recommended. Our scientists have spotted an abandoned radio station but the path is quite treacherous. Can you find a safe route up there?,TASKS
US_02_01_EMPLOYEE_DISLOCATION_CNT,Employee Dislocation,_CONTESTS,US_02,Alaska,cargoDelivery,1× Service Spare Parts,90,950,Hi there! Name's Chuck. I'm currently a local resident but since the earthquake we decided this place isn't for us. It's just too dangerous. We've booked passage on a ship. Can you transport our things to the port?,CONTESTS
US_02_01_FLAGS_CNT,Race Down To Flags,_CONTESTS,US_02,Alaska,exploration,,30,450,Name's Alex. Not a soul in this town can beat my record around this course. You see those flags? Think you can get to all of 'em before nightfall?,CONTESTS
US_02_02_LOGS_01_OBJ,It's A Long Way To The Top,_CONTRACTS,US_02,Alaska,cargoDelivery,2× Logs Medium; 2× Logs Long,1440,16650,"Remember how you helped get the sawmill started up in the mountains? We need more logs, our initial supply is running out.",CONTRACTS
US_02_02_DISASS_OBJ,Drill Rig Disassembly,_CONTRACTS,US_02,Alaska,truckDelivery,,320,3950,We're in the process of disassembling the drilling platforms and we need some extra gear. We need you to transport the necessary equipment. I'll mark the locations on your map.,CONTRACTS
US_02_02_PIPELINE_OBJ,Mountain Pipeline Building,_CONTRACTS,US_02,Alaska,cargoDelivery,2× Metal Planks; 2× Service Spare Parts; 1× Pipes Medium; 1× Pipes Small,780,4750,Good news for local residents! We're installing a shiny new oil pipeline! We need you to get the pipes and some spare parts to the construction site. We'll be milking the land dry in no time!,CONTRACTS
US_02_02_VILLAGE_DELIVERY_OBJ,Village Delivery,_CONTRACTS,US_02,Alaska,cargoDelivery,2× Bags; 2× Crate Large,460,3550,"This one's urgent. Priority one! Mr. Jackson, our district manager, has a contract with a mountain settlement to deliver a shipment of consumables right away. He's probably making a fortune off them. Wouldn't want to lose that customer!",CONTRACTS
US_02_02_MILL_DELIVERY_OBJ,Lumber Mill Supplies,_CONTRACTS,US_02,Alaska,cargoDelivery,4× Service Spare Parts; 1× Metal Planks; 2× Barrels; 1× Pipes Small,450,3300,"I am mr. Blade. I don't normally work with outsiders but I don't have much choice at this point. Our lumber mills are in desperate need of supplies. If you can help me, I'll pay a fair price.",CONTRACTS
US_02_02_TSTOP_DELIVERY_OBJ,On The Top Of The World,_CONTRACTS,US_02,Alaska,cargoDelivery,2× Crate Large; 4× Barrels; 2× Wooden Planks,380,3300,Up on that mountain is a little truck stop with a big heart. It's so popular with truckers that they just ran completely out of supplies! If you don't get some provisions up there soon there may be a truckers revolt!,CONTRACTS
US_02_02_DRILLING_PARTS_OBJ,Drilling Equipment,_CONTRACTS,US_02,Alaska,cargoDelivery,1× Container Large Drilling,280,2350,"We've just finished disassembling a drill rig and we want it shipped over to another drilling station to be stocked. Once you arrive, you should find new contracts waiting for you.",CONTRACTS
US_02_02_POLAR_BASE_OBJ,Mountain Maze,_CONTRACTS,US_02,Alaska,cargoDelivery,1× Wooden Planks; 2× Barrels,260,2150,"You know what I love most about this job? Chatting with decent folks like yourself. Sadly, duty calls! Miners on the mountain polar base need materials. Deliver it and you'll be rewarded for your time.",CONTRACTS
US_02_02_SPECIAL_DELIVERY_OBJ,More Parts,_CONTRACTS,US_02,Alaska,cargoDelivery,4× Service Spare Parts Special,200,1350,"In the meantime, we'll get the rest of the oil derrick squared away. Take these boxes to the factory and we'll see to it that you're rewarded.",CONTRACTS
US_02_02_WORKING_STIFF_TSK,Working Stiff,_TASKS,US_02,Alaska,truckDelivery,,190,2000,"I'm George, the foreman on the Lumber Mill. We need help with our workhorse, and by that I mean Caterpillar 745C. It's taken quite a beating over the years. Think you can repair it and get it to the sawmill?",TASKS
US_02_02_ENVIRONMENTAL_ISSUE_TSK,Environmental Issue,_TASKS,US_02,Alaska,truckDelivery,,170,1350,"I'm Bob Fletcher, local environmentalist. I'm concerned about the construction of the new pipeline. Can you help me and my team get to it so we can perform a survey and make sure everything is above board?",TASKS
US_02_02_SERVICE_CONVOY_TSK,Service Convoy,_TASKS,US_02,Alaska,truckDelivery,,180,1200,Hi. I'm Bennet from Alaska Silver Extraction. The service trailer in our convoy is stuck in some deep mud. We're in dire need of help to get it unstuck. We're happy to pay the going rates.,TASKS
US_02_02_BRIDGE_RECOVERY_TSK,Restoring The Bridge,_TASKS,US_02,Alaska,cargoDelivery,1× Concrete Slab; 2× Service Spare Parts,310,2300,"Greetings, friend. It's Singing Axe. Sorry to disturb you, but a local bridge near our village has collapsed. We're trying to restore it but we lack drivers who can supply the materials. We could really use your help.",TASKS
US_02_02_BRICKS_ON_RIVER_TSK,Bricks In The River,_TASKS,US_02,Alaska,cargoDelivery,3× Bricks,210,1800,Hey! I need help. I had an accident near the river. I was transporting a batch of bricks to a warehouse and they slid off into the water. I need help finding and delivering them to their destination.,TASKS
US_02_02_TO_THE_TOWER_CNT,To The Top And Back,_CONTESTS,US_02,Alaska,exploration,,50,750,"You're a pretty good driver, but are you the best? How 'bout a little contest? Climb up the mud from that landslide, all the way to the top, and then go down as quickly as possible. See if you can break my record.",CONTESTS
US_02_02_RIVER_CONTEST_CNT,River Contest,_CONTESTS,US_02,Alaska,exploration,,30,500,I'm Nick Green. I'm with the Coast Guard. People get lost all too often round here so we leave emergency supply crates dotted around the landscape. Yesterday's storm may have dislodged them. Can you take a look?,CONTESTS
US_02_03_LOGS_01_OBJ,Airdrome Logging,_CONTRACTS,US_02,Alaska,cargoDelivery,2× Logs Medium; 2× Logs Long,1610,18200,"Trees are still being cut near the airdrome. As many logs as possible should be hauled to the local sawmill. Get ready, bring your friends, it's a long road ahead.",CONTRACTS
US_02_03_DISASS_OBJ,Drill Disassembly,_CONTRACTS,US_02,Alaska,truckDelivery,,190,1750,Bob here. We're in the middle of tearing down one of our oil platforms so we gotta get the drill airlifted out of here. Give us a hand.,CONTRACTS
US_02_03_PIPELINE_OBJ,Valley Pipeline Building,_CONTRACTS,US_02,Alaska,cargoDelivery,1× Metal Planks; 1× Service Spare Parts; 1× Pipes Medium; 1× Wooden Planks; 1× Container Large,800,6600,"The pipeline's starting to come together, but there's still much to do. There's another segment we're going to need some help with. You know the drill. Bring the materials to the site, and we'll handle the rest.",CONTRACTS
US_02_03_TOWN_DELIVERY_OBJ,Town Supplies,_CONTRACTS,US_02,Alaska,cargoDelivery,2× Blocks; 1× Pipes Small; 2× Wooden Planks,620,6350,"We have a situation here. The locals are having issues with their water supply. They can fix the issue, but they require some replacement parts and other materials. The sooner you can get on this, the better.",CONTRACTS
US_02_03_POLAR_BASE_OBJ,Valley Polar Base Research,_CONTRACTS,US_02,Alaska,cargoDelivery,2× Wooden Planks; 1× Bags; 2× Barrels; 1× Metal Planks; 2× Service Spare Parts,770,6100,"Greetings. One of our research teams is running low on supplies. Sadly, none of our vehicles are available at the moment, which is why we have no choice but to turn to freelancers. Interested in some extra work?",CONTRACTS
US_02_03_DRILL_DELIVERY_OBJ,Drilling Stuff Delivery,_CONTRACTS,US_02,Alaska,cargoDelivery,1× Container Large Drilling,790,5900,"Hey, I'm Peter from Morrison Mining. There's a new set of drills ready to be shipped to our site. Our guys are already there and waiting for it, so I need you to get over to the site.",CONTRACTS
US_02_03_CRATES_OF_CONSUMABLES_OBJ,Supply Crates,_CONTRACTS,US_02,Alaska,cargoDelivery,4× Crate Large,500,3400,"The winter's been particularly harsh this year, so we've got a shipment of emergency supplies for the local town and local lumber mill. Just basics like medicine and food in case the roads get cut off again.",CONTRACTS
US_02_03_MAZUT_OBJ,Oil Barrels Delivery,_CONTRACTS,US_02,Alaska,cargoDelivery,5× Barrels Oil,260,2050,"We got a big ol' bird flying in to the local airport, packed with cargo. We're ready to handle the goods but we need someone to get a shipment of fuel up there so we can turn the plane around as soon as it's unloaded.",CONTRACTS
US_02_03_SPECIAL_DELIVERY_OBJ,From Water To The Land,_CONTRACTS,US_02,Alaska,cargoDelivery,4× Service Spare Parts Special,210,1550,We hauled parts of a neighbouring drilling platform onto land and packed them into boxes. Please take them to a factory nearby.,CONTRACTS
US_02_03_DERRY_LONGHORN_TSK,Pluck The Stuck Truck,_TASKS,US_02,Alaska,truckDelivery,,210,2050,"Seems like our airfield crew managed to get our tow truck stuck in the creek nearby. Usually I'd just call another one to pull it out, but that's the only one we have right now. Think you could give it a try?",TASKS
